2024-11-21 18:59:48,995 p=11627 u=root n=ansible | PLAY [Deploy haproxy and keepalived] *******************************************
2024-11-21 19:28:12,351 p=11806 u=root n=ansible | ok: [192.168.57.18]
2024-11-21 19:28:12,360 p=11806 u=root n=ansible | TASK [k8s : Load the br_netfilter module] **************************************
2024-11-21 19:28:13,681 p=11806 u=root n=ansible | ok: [192.168.57.13]
2024-11-21 19:28:13,713 p=11806 u=root n=ansible | changed: [192.168.57.15]
2024-11-21 19:28:13,814 p=11806 u=root n=ansible | changed: [192.168.57.16]
2024-11-21 19:28:13,834 p=11806 u=root n=ansible | changed: [192.168.57.17]
2024-11-21 19:28:13,941 p=11806 u=root n=ansible | changed: [192.168.57.14]
2024-11-21 19:28:15,161 p=11806 u=root n=ansible | changed: [192.168.57.18]
2024-11-21 19:28:15,170 p=11806 u=root n=ansible | TASK [k8s : Load the overlay module] *******************************************
2024-11-21 19:28:16,497 p=11806 u=root n=ansible | ok: [192.168.57.13]
2024-11-21 19:28:16,549 p=11806 u=root n=ansible | ok: [192.168.57.17]
2024-11-21 19:28:16,599 p=11806 u=root n=ansible | ok: [192.168.57.15]
2024-11-21 19:28:16,601 p=11806 u=root n=ansible | ok: [192.168.57.16]
2024-11-21 19:28:16,735 p=11806 u=root n=ansible | ok: [192.168.57.14]
2024-11-21 19:28:18,003 p=11806 u=root n=ansible | ok: [192.168.57.18]
2024-11-21 19:28:18,014 p=11806 u=root n=ansible | TASK [k8s : Load the rbd module] ***********************************************
2024-11-21 19:28:19,307 p=11806 u=root n=ansible | ok: [192.168.57.13]
2024-11-21 19:28:19,435 p=11806 u=root n=ansible | changed: [192.168.57.15]
2024-11-21 19:28:19,454 p=11806 u=root n=ansible | changed: [192.168.57.17]
2024-11-21 19:28:19,476 p=11806 u=root n=ansible | changed: [192.168.57.16]
2024-11-21 19:28:19,642 p=11806 u=root n=ansible | changed: [192.168.57.14]
2024-11-21 19:28:21,001 p=11806 u=root n=ansible | changed: [192.168.57.18]
2024-11-21 19:28:21,012 p=11806 u=root n=ansible | TASK [k8s : Persist br_netfilter module in /etc/modules-load.d/k8s.conf] *******
2024-11-21 19:28:23,136 p=11806 u=root n=ansible | ok: [192.168.57.13]
2024-11-21 19:28:23,525 p=11806 u=root n=ansible | changed: [192.168.57.15]
2024-11-21 19:28:23,534 p=11806 u=root n=ansible | changed: [192.168.57.17]
2024-11-21 19:28:23,741 p=11806 u=root n=ansible | changed: [192.168.57.14]
2024-11-21 19:28:23,742 p=11806 u=root n=ansible | changed: [192.168.57.16]
2024-11-21 19:28:26,135 p=11806 u=root n=ansible | changed: [192.168.57.18]
2024-11-21 19:28:26,143 p=11806 u=root n=ansible | TASK [k8s : Set sysctl parameters for Kubernetes networking] *******************
2024-11-21 19:28:30,279 p=11806 u=root n=ansible | ok: [192.168.57.13] => (item={'key': 'net.ipv4.ip_forward', 'value': '1'})
2024-11-21 19:28:30,280 p=11806 u=root n=ansible | changed: [192.168.57.16] => (item={'key': 'net.ipv4.ip_forward', 'value': '1'})
2024-11-21 19:28:30,282 p=11806 u=root n=ansible | changed: [192.168.57.14] => (item={'key': 'net.ipv4.ip_forward', 'value': '1'})
2024-11-21 19:28:30,284 p=11806 u=root n=ansible | changed: [192.168.57.15] => (item={'key': 'net.ipv4.ip_forward', 'value': '1'})
2024-11-21 19:28:30,290 p=11806 u=root n=ansible | changed: [192.168.57.17] => (item={'key': 'net.ipv4.ip_forward', 'value': '1'})
2024-11-21 19:28:30,290 p=11806 u=root n=ansible | ok: [192.168.57.13] => (item={'key': 'net.bridge.bridge-nf-call-ip6tables', 'value': '1'})
2024-11-21 19:28:30,291 p=11806 u=root n=ansible | changed: [192.168.57.16] => (item={'key': 'net.bridge.bridge-nf-call-ip6tables', 'value': '1'})
2024-11-21 19:28:30,291 p=11806 u=root n=ansible | changed: [192.168.57.14] => (item={'key': 'net.bridge.bridge-nf-call-ip6tables', 'value': '1'})
2024-11-21 19:28:30,291 p=11806 u=root n=ansible | changed: [192.168.57.17] => (item={'key': 'net.bridge.bridge-nf-call-ip6tables', 'value': '1'})
2024-11-21 19:28:30,292 p=11806 u=root n=ansible | ok: [192.168.57.13] => (item={'key': 'net.bridge.bridge-nf-call-iptables', 'value': '1'})
2024-11-21 19:28:30,635 p=11806 u=root n=ansible | changed: [192.168.57.16] => (item={'key': 'net.bridge.bridge-nf-call-iptables', 'value': '1'})
2024-11-21 19:28:30,668 p=11806 u=root n=ansible | changed: [192.168.57.14] => (item={'key': 'net.bridge.bridge-nf-call-iptables', 'value': '1'})
2024-11-21 19:28:31,251 p=11806 u=root n=ansible | changed: [192.168.57.15] => (item={'key': 'net.bridge.bridge-nf-call-ip6tables', 'value': '1'})
2024-11-21 19:28:31,399 p=11806 u=root n=ansible | changed: [192.168.57.17] => (item={'key': 'net.bridge.bridge-nf-call-iptables', 'value': '1'})
2024-11-21 19:28:31,707 p=11806 u=root n=ansible | changed: [192.168.57.18] => (item={'key': 'net.ipv4.ip_forward', 'value': '1'})
2024-11-21 19:28:32,695 p=11806 u=root n=ansible | changed: [192.168.57.15] => (item={'key': 'net.bridge.bridge-nf-call-iptables', 'value': '1'})
2024-11-21 19:28:33,122 p=11806 u=root n=ansible | changed: [192.168.57.18] => (item={'key': 'net.bridge.bridge-nf-call-ip6tables', 'value': '1'})
2024-11-21 19:28:34,624 p=11806 u=root n=ansible | changed: [192.168.57.18] => (item={'key': 'net.bridge.bridge-nf-call-iptables', 'value': '1'})
2024-11-21 19:28:34,634 p=11806 u=root n=ansible | TASK [k8s : Add NAT masquerade rule for interface enp0s8] **********************
2024-11-21 19:28:36,151 p=11806 u=root n=ansible | changed: [192.168.57.15]
2024-11-21 19:28:36,202 p=11806 u=root n=ansible | changed: [192.168.57.13]
2024-11-21 19:28:36,451 p=11806 u=root n=ansible | changed: [192.168.57.16]
2024-11-21 19:28:36,496 p=11806 u=root n=ansible | changed: [192.168.57.17]
2024-11-21 19:28:36,719 p=11806 u=root n=ansible | changed: [192.168.57.14]
2024-11-21 19:28:38,037 p=11806 u=root n=ansible | changed: [192.168.57.18]
2024-11-21 19:28:38,044 p=11806 u=root n=ansible | TASK [k8s : Ensure kubelet service is enabled and started] *********************
2024-11-21 19:28:39,570 p=11806 u=root n=ansible | ok: [192.168.57.13]
2024-11-21 19:28:39,602 p=11806 u=root n=ansible | changed: [192.168.57.14]
2024-11-21 19:28:39,692 p=11806 u=root n=ansible | changed: [192.168.57.15]
2024-11-21 19:28:39,703 p=11806 u=root n=ansible | changed: [192.168.57.17]
2024-11-21 19:28:39,705 p=11806 u=root n=ansible | changed: [192.168.57.16]
2024-11-21 19:28:41,153 p=11806 u=root n=ansible | changed: [192.168.57.18]
2024-11-21 19:28:41,161 p=11806 u=root n=ansible | TASK [k8s : Set controller nodes facts] ****************************************
2024-11-21 19:28:41,239 p=11806 u=root n=ansible | ok: [192.168.57.13]
2024-11-21 19:28:41,254 p=11806 u=root n=ansible | ok: [192.168.57.14]
2024-11-21 19:28:41,267 p=11806 u=root n=ansible | ok: [192.168.57.15]
2024-11-21 19:28:41,275 p=11806 u=root n=ansible | ok: [192.168.57.16]
2024-11-21 19:28:41,291 p=11806 u=root n=ansible | ok: [192.168.57.17]
2024-11-21 19:28:41,295 p=11806 u=root n=ansible | ok: [192.168.57.18]
2024-11-21 19:28:41,301 p=11806 u=root n=ansible | TASK [k8s : Set computer node facts] *******************************************
2024-11-21 19:28:41,364 p=11806 u=root n=ansible | ok: [192.168.57.13]
2024-11-21 19:28:41,396 p=11806 u=root n=ansible | ok: [192.168.57.14]
2024-11-21 19:28:41,403 p=11806 u=root n=ansible | ok: [192.168.57.15]
2024-11-21 19:28:41,426 p=11806 u=root n=ansible | ok: [192.168.57.16]
2024-11-21 19:28:41,433 p=11806 u=root n=ansible | ok: [192.168.57.17]
2024-11-21 19:28:41,434 p=11806 u=root n=ansible | ok: [192.168.57.18]
2024-11-21 19:28:41,439 p=11806 u=root n=ansible | TASK [k8s : Determine the IP address for the target interface] *****************
2024-11-21 19:28:41,469 p=11806 u=root n=ansible | ok: [192.168.57.13]
2024-11-21 19:28:41,484 p=11806 u=root n=ansible | ok: [192.168.57.14]
2024-11-21 19:28:41,497 p=11806 u=root n=ansible | ok: [192.168.57.15]
2024-11-21 19:28:41,505 p=11806 u=root n=ansible | ok: [192.168.57.16]
2024-11-21 19:28:41,517 p=11806 u=root n=ansible | ok: [192.168.57.17]
2024-11-21 19:28:41,525 p=11806 u=root n=ansible | ok: [192.168.57.18]
2024-11-21 19:28:41,531 p=11806 u=root n=ansible | TASK [k8s : Check if the admin file exists] ************************************
2024-11-21 19:28:42,855 p=11806 u=root n=ansible | ok: [192.168.57.13]
2024-11-21 19:28:42,961 p=11806 u=root n=ansible | ok: [192.168.57.15]
2024-11-21 19:28:42,973 p=11806 u=root n=ansible | ok: [192.168.57.17]
2024-11-21 19:28:43,009 p=11806 u=root n=ansible | ok: [192.168.57.16]
2024-11-21 19:28:43,055 p=11806 u=root n=ansible | ok: [192.168.57.14]
2024-11-21 19:28:44,528 p=11806 u=root n=ansible | ok: [192.168.57.18]
2024-11-21 19:28:44,544 p=11806 u=root n=ansible | TASK [k8s : Run join controllers to cluster] ***********************************
2024-11-21 19:28:44,569 p=11806 u=root n=ansible | skipping: [192.168.57.13]
2024-11-21 19:28:44,597 p=11806 u=root n=ansible | skipping: [192.168.57.16]
2024-11-21 19:28:44,619 p=11806 u=root n=ansible | skipping: [192.168.57.17]
2024-11-21 19:28:44,623 p=11806 u=root n=ansible | skipping: [192.168.57.18]
2024-11-21 19:29:07,900 p=11806 u=root n=ansible | changed: [192.168.57.15]
2024-11-21 19:29:13,769 p=11806 u=root n=ansible | changed: [192.168.57.14]
2024-11-21 19:29:13,779 p=11806 u=root n=ansible | TASK [k8s : Run join compute to cluster] ***************************************
2024-11-21 19:29:13,797 p=11806 u=root n=ansible | skipping: [192.168.57.13]
2024-11-21 19:29:13,813 p=11806 u=root n=ansible | skipping: [192.168.57.14]
2024-11-21 19:29:13,848 p=11806 u=root n=ansible | skipping: [192.168.57.15]
2024-11-21 19:29:16,172 p=11806 u=root n=ansible | changed: [192.168.57.17]
2024-11-21 19:29:17,123 p=11806 u=root n=ansible | changed: [192.168.57.18]
2024-11-21 19:29:17,224 p=11806 u=root n=ansible | changed: [192.168.57.16]
2024-11-21 19:29:17,233 p=11806 u=root n=ansible | TASK [k8s : Run kubeadm init if and only if bootstrap facts not present] *******
2024-11-21 19:29:17,266 p=11806 u=root n=ansible | skipping: [192.168.57.13]
2024-11-21 19:29:17,279 p=11806 u=root n=ansible | skipping: [192.168.57.14]
2024-11-21 19:29:17,290 p=11806 u=root n=ansible | skipping: [192.168.57.15]
2024-11-21 19:29:17,300 p=11806 u=root n=ansible | skipping: [192.168.57.16]
2024-11-21 19:29:17,301 p=11806 u=root n=ansible | skipping: [192.168.57.17]
2024-11-21 19:29:17,311 p=11806 u=root n=ansible | skipping: [192.168.57.18]
2024-11-21 19:29:17,318 p=11806 u=root n=ansible | TASK [k8s : Render kubeadm-flags.env template] *********************************
2024-11-21 19:29:19,644 p=11806 u=root n=ansible | ok: [192.168.57.13]
2024-11-21 19:29:20,326 p=11806 u=root n=ansible | changed: [192.168.57.17]
2024-11-21 19:29:20,332 p=11806 u=root n=ansible | changed: [192.168.57.16]
2024-11-21 19:29:20,338 p=11806 u=root n=ansible | changed: [192.168.57.14]
2024-11-21 19:29:20,413 p=11806 u=root n=ansible | changed: [192.168.57.15]
2024-11-21 19:29:23,111 p=11806 u=root n=ansible | changed: [192.168.57.18]
2024-11-21 19:29:23,122 p=11806 u=root n=ansible | RUNNING HANDLER [k8s : Restart kubelet] ****************************************
2024-11-21 19:29:24,816 p=11806 u=root n=ansible | changed: [192.168.57.17]
2024-11-21 19:29:24,927 p=11806 u=root n=ansible | changed: [192.168.57.16]
2024-11-21 19:29:25,009 p=11806 u=root n=ansible | changed: [192.168.57.15]
2024-11-21 19:29:25,083 p=11806 u=root n=ansible | changed: [192.168.57.18]
2024-11-21 19:29:25,092 p=11806 u=root n=ansible | changed: [192.168.57.14]
2024-11-21 19:29:25,105 p=11806 u=root n=ansible | TASK [k8s : Add KUBECONFIG to root's bashrc] ***********************************
2024-11-21 19:29:25,195 p=11806 u=root n=ansible | skipping: [192.168.57.16]
2024-11-21 19:29:25,222 p=11806 u=root n=ansible | skipping: [192.168.57.17]
2024-11-21 19:29:25,232 p=11806 u=root n=ansible | skipping: [192.168.57.18]
2024-11-21 19:29:26,752 p=11806 u=root n=ansible | ok: [192.168.57.13]
2024-11-21 19:29:26,836 p=11806 u=root n=ansible | changed: [192.168.57.15]
2024-11-21 19:29:26,855 p=11806 u=root n=ansible | changed: [192.168.57.14]
2024-11-21 19:29:26,864 p=11806 u=root n=ansible | TASK [k8s : Ensure /opt/k8s_deploy/plugins directory exists with correct permissions] ***
2024-11-21 19:29:26,889 p=11806 u=root n=ansible | skipping: [192.168.57.13]
2024-11-21 19:29:26,917 p=11806 u=root n=ansible | skipping: [192.168.57.14]
2024-11-21 19:29:26,928 p=11806 u=root n=ansible | skipping: [192.168.57.15]
2024-11-21 19:29:26,929 p=11806 u=root n=ansible | skipping: [192.168.57.16]
2024-11-21 19:29:26,929 p=11806 u=root n=ansible | skipping: [192.168.57.17]
2024-11-21 19:29:26,936 p=11806 u=root n=ansible | skipping: [192.168.57.18]
2024-11-21 19:29:26,943 p=11806 u=root n=ansible | TASK [k8s : Render all plugin template files to /opt/k8s_deploy/plugins] *******
2024-11-21 19:29:27,015 p=11806 u=root n=ansible | skipping: [192.168.57.13] => (item=05_rook-ceph-common.yml.j2) 
2024-11-21 19:29:27,018 p=11806 u=root n=ansible | skipping: [192.168.57.13] => (item=02_calico-resources.yml.j2) 
2024-11-21 19:29:27,019 p=11806 u=root n=ansible | skipping: [192.168.57.13] => (item=06_rook-ceph-operator.yml.j2) 
2024-11-21 19:29:27,019 p=11806 u=root n=ansible | skipping: [192.168.57.13] => (item=03_ingress-nginx.yml.j2) 
2024-11-21 19:29:27,020 p=11806 u=root n=ansible | skipping: [192.168.57.13] => (item=08_rook-ceph-dashboard-ingress.yml.j2) 
2024-11-21 19:29:27,022 p=11806 u=root n=ansible | skipping: [192.168.57.14] => (item=05_rook-ceph-common.yml.j2) 
2024-11-21 19:29:27,025 p=11806 u=root n=ansible | skipping: [192.168.57.14] => (item=02_calico-resources.yml.j2) 
2024-11-21 19:29:27,025 p=11806 u=root n=ansible | skipping: [192.168.57.14] => (item=06_rook-ceph-operator.yml.j2) 
2024-11-21 19:29:27,025 p=11806 u=root n=ansible | skipping: [192.168.57.15] => (item=05_rook-ceph-common.yml.j2) 
2024-11-21 19:29:27,026 p=11806 u=root n=ansible | skipping: [192.168.57.13] => (item=04_rook-ceph-crds.yml.j2) 
2024-11-21 19:29:27,070 p=11806 u=root n=ansible | skipping: [192.168.57.16] => (item=05_rook-ceph-common.yml.j2) 
2024-11-21 19:29:27,079 p=11806 u=root n=ansible | skipping: [192.168.57.15] => (item=02_calico-resources.yml.j2) 
2024-11-21 19:29:27,080 p=11806 u=root n=ansible | skipping: [192.168.57.14] => (item=03_ingress-nginx.yml.j2) 
2024-11-21 19:29:27,081 p=11806 u=root n=ansible | skipping: [192.168.57.16] => (item=02_calico-resources.yml.j2) 
2024-11-21 19:29:27,085 p=11806 u=root n=ansible | skipping: [192.168.57.14] => (item=08_rook-ceph-dashboard-ingress.yml.j2) 
2024-11-21 19:29:27,091 p=11806 u=root n=ansible | skipping: [192.168.57.16] => (item=06_rook-ceph-operator.yml.j2) 
2024-11-21 19:29:27,095 p=11806 u=root n=ansible | skipping: [192.168.57.13] => (item=07_rook-ceph-cluster.yml.j2) 
2024-11-21 19:29:27,095 p=11806 u=root n=ansible | skipping: [192.168.57.15] => (item=06_rook-ceph-operator.yml.j2) 
2024-11-21 19:29:27,099 p=11806 u=root n=ansible | skipping: [192.168.57.13] => (item=01_tigera-operator.yml.j2) 
2024-11-21 19:29:27,100 p=11806 u=root n=ansible | skipping: [192.168.57.14] => (item=04_rook-ceph-crds.yml.j2) 
2024-11-21 19:29:27,107 p=11806 u=root n=ansible | skipping: [192.168.57.14] => (item=07_rook-ceph-cluster.yml.j2) 
2024-11-21 19:29:27,111 p=11806 u=root n=ansible | skipping: [192.168.57.16] => (item=03_ingress-nginx.yml.j2) 
2024-11-21 19:29:27,112 p=11806 u=root n=ansible | skipping: [192.168.57.15] => (item=03_ingress-nginx.yml.j2) 
2024-11-21 19:29:27,112 p=11806 u=root n=ansible | skipping: [192.168.57.14] => (item=01_tigera-operator.yml.j2) 
2024-11-21 19:29:27,113 p=11806 u=root n=ansible | skipping: [192.168.57.17] => (item=05_rook-ceph-common.yml.j2) 
2024-11-21 19:29:27,114 p=11806 u=root n=ansible | skipping: [192.168.57.16] => (item=08_rook-ceph-dashboard-ingress.yml.j2) 
2024-11-21 19:29:27,114 p=11806 u=root n=ansible | skipping: [192.168.57.17] => (item=02_calico-resources.yml.j2) 
2024-11-21 19:29:27,114 p=11806 u=root n=ansible | skipping: [192.168.57.16] => (item=04_rook-ceph-crds.yml.j2) 
2024-11-21 19:29:27,115 p=11806 u=root n=ansible | skipping: [192.168.57.18] => (item=05_rook-ceph-common.yml.j2) 
2024-11-21 19:29:27,116 p=11806 u=root n=ansible | skipping: [192.168.57.17] => (item=06_rook-ceph-operator.yml.j2) 
2024-11-21 19:29:27,121 p=11806 u=root n=ansible | skipping: [192.168.57.18] => (item=02_calico-resources.yml.j2) 
2024-11-21 19:29:27,123 p=11806 u=root n=ansible | skipping: [192.168.57.16] => (item=07_rook-ceph-cluster.yml.j2) 
2024-11-21 19:29:27,131 p=11806 u=root n=ansible | skipping: [192.168.57.15] => (item=08_rook-ceph-dashboard-ingress.yml.j2) 
2024-11-21 19:29:27,131 p=11806 u=root n=ansible | skipping: [192.168.57.16] => (item=01_tigera-operator.yml.j2) 
2024-11-21 19:29:27,138 p=11806 u=root n=ansible | skipping: [192.168.57.18] => (item=06_rook-ceph-operator.yml.j2) 
2024-11-21 19:29:27,144 p=11806 u=root n=ansible | skipping: [192.168.57.17] => (item=03_ingress-nginx.yml.j2) 
2024-11-21 19:29:27,145 p=11806 u=root n=ansible | skipping: [192.168.57.15] => (item=04_rook-ceph-crds.yml.j2) 
2024-11-21 19:29:27,145 p=11806 u=root n=ansible | skipping: [192.168.57.18] => (item=03_ingress-nginx.yml.j2) 
2024-11-21 19:29:27,150 p=11806 u=root n=ansible | skipping: [192.168.57.18] => (item=08_rook-ceph-dashboard-ingress.yml.j2) 
2024-11-21 19:29:27,155 p=11806 u=root n=ansible | skipping: [192.168.57.18] => (item=04_rook-ceph-crds.yml.j2) 
2024-11-21 19:29:27,159 p=11806 u=root n=ansible | skipping: [192.168.57.17] => (item=08_rook-ceph-dashboard-ingress.yml.j2) 
2024-11-21 19:29:27,159 p=11806 u=root n=ansible | skipping: [192.168.57.18] => (item=07_rook-ceph-cluster.yml.j2) 
2024-11-21 19:29:27,164 p=11806 u=root n=ansible | skipping: [192.168.57.18] => (item=01_tigera-operator.yml.j2) 
2024-11-21 19:29:27,166 p=11806 u=root n=ansible | skipping: [192.168.57.15] => (item=07_rook-ceph-cluster.yml.j2) 
2024-11-21 19:29:27,171 p=11806 u=root n=ansible | skipping: [192.168.57.17] => (item=04_rook-ceph-crds.yml.j2) 
2024-11-21 19:29:27,171 p=11806 u=root n=ansible | skipping: [192.168.57.15] => (item=01_tigera-operator.yml.j2) 
2024-11-21 19:29:27,176 p=11806 u=root n=ansible | skipping: [192.168.57.17] => (item=07_rook-ceph-cluster.yml.j2) 
2024-11-21 19:29:27,180 p=11806 u=root n=ansible | skipping: [192.168.57.17] => (item=01_tigera-operator.yml.j2) 
2024-11-21 19:29:27,190 p=11806 u=root n=ansible | TASK [k8s : Apply all YAML files in /opt/k8s_deploy/plugins using kubectl] *****
2024-11-21 19:29:27,220 p=11806 u=root n=ansible | skipping: [192.168.57.13]
2024-11-21 19:29:27,238 p=11806 u=root n=ansible | skipping: [192.168.57.14]
2024-11-21 19:29:27,251 p=11806 u=root n=ansible | skipping: [192.168.57.15]
2024-11-21 19:29:27,261 p=11806 u=root n=ansible | skipping: [192.168.57.16]
2024-11-21 19:29:27,263 p=11806 u=root n=ansible | skipping: [192.168.57.17]
2024-11-21 19:29:27,272 p=11806 u=root n=ansible | skipping: [192.168.57.18]
2024-11-21 19:29:27,280 p=11806 u=root n=ansible | TASK [k8s : Set and cache join_token fact] *************************************
2024-11-21 19:29:27,297 p=11806 u=root n=ansible | skipping: [192.168.57.13]
2024-11-21 19:29:27,310 p=11806 u=root n=ansible | skipping: [192.168.57.14]
2024-11-21 19:29:27,323 p=11806 u=root n=ansible | skipping: [192.168.57.15]
2024-11-21 19:29:27,336 p=11806 u=root n=ansible | skipping: [192.168.57.16]
2024-11-21 19:29:27,349 p=11806 u=root n=ansible | skipping: [192.168.57.17]
2024-11-21 19:29:27,361 p=11806 u=root n=ansible | skipping: [192.168.57.18]
2024-11-21 19:29:27,367 p=11806 u=root n=ansible | TASK [k8s : Cache join_token] **************************************************
2024-11-21 19:29:27,388 p=11806 u=root n=ansible | skipping: [192.168.57.13]
2024-11-21 19:29:27,402 p=11806 u=root n=ansible | skipping: [192.168.57.14]
2024-11-21 19:29:27,419 p=11806 u=root n=ansible | skipping: [192.168.57.15]
2024-11-21 19:29:27,436 p=11806 u=root n=ansible | skipping: [192.168.57.16]
2024-11-21 19:29:27,438 p=11806 u=root n=ansible | skipping: [192.168.57.17]
2024-11-21 19:29:27,445 p=11806 u=root n=ansible | skipping: [192.168.57.18]
2024-11-21 19:29:27,452 p=11806 u=root n=ansible | TASK [k8s : Set and cache cert_hash fact] **************************************
2024-11-21 19:29:27,475 p=11806 u=root n=ansible | skipping: [192.168.57.13]
2024-11-21 19:29:27,488 p=11806 u=root n=ansible | skipping: [192.168.57.14]
2024-11-21 19:29:27,499 p=11806 u=root n=ansible | skipping: [192.168.57.15]
2024-11-21 19:29:27,513 p=11806 u=root n=ansible | skipping: [192.168.57.16]
2024-11-21 19:29:27,513 p=11806 u=root n=ansible | skipping: [192.168.57.17]
2024-11-21 19:29:27,521 p=11806 u=root n=ansible | skipping: [192.168.57.18]
2024-11-21 19:29:27,526 p=11806 u=root n=ansible | TASK [k8s : Cache cert_hash] ***************************************************
2024-11-21 19:29:27,557 p=11806 u=root n=ansible | skipping: [192.168.57.13]
2024-11-21 19:29:27,572 p=11806 u=root n=ansible | skipping: [192.168.57.14]
2024-11-21 19:29:27,592 p=11806 u=root n=ansible | skipping: [192.168.57.15]
2024-11-21 19:29:27,604 p=11806 u=root n=ansible | skipping: [192.168.57.16]
2024-11-21 19:29:27,605 p=11806 u=root n=ansible | skipping: [192.168.57.17]
2024-11-21 19:29:27,615 p=11806 u=root n=ansible | skipping: [192.168.57.18]
2024-11-21 19:29:27,623 p=11806 u=root n=ansible | TASK [k8s : Set and cache cert_key fact] ***************************************
2024-11-21 19:29:27,652 p=11806 u=root n=ansible | skipping: [192.168.57.13]
2024-11-21 19:29:27,664 p=11806 u=root n=ansible | skipping: [192.168.57.14]
2024-11-21 19:29:27,685 p=11806 u=root n=ansible | skipping: [192.168.57.15]
2024-11-21 19:29:27,685 p=11806 u=root n=ansible | skipping: [192.168.57.16]
2024-11-21 19:29:27,699 p=11806 u=root n=ansible | skipping: [192.168.57.18]
2024-11-21 19:29:27,706 p=11806 u=root n=ansible | skipping: [192.168.57.17]
2024-11-21 19:29:27,713 p=11806 u=root n=ansible | TASK [k8s : Cache cert_key] ****************************************************
2024-11-21 19:29:27,734 p=11806 u=root n=ansible | skipping: [192.168.57.13]
2024-11-21 19:29:27,747 p=11806 u=root n=ansible | skipping: [192.168.57.14]
2024-11-21 19:29:27,761 p=11806 u=root n=ansible | skipping: [192.168.57.15]
2024-11-21 19:29:27,776 p=11806 u=root n=ansible | skipping: [192.168.57.16]
2024-11-21 19:29:27,777 p=11806 u=root n=ansible | skipping: [192.168.57.17]
2024-11-21 19:29:27,783 p=11806 u=root n=ansible | skipping: [192.168.57.18]
2024-11-21 19:29:27,789 p=11806 u=root n=ansible | TASK [k8s : Restart kubelet] ***************************************************
2024-11-21 19:29:29,372 p=11806 u=root n=ansible | changed: [192.168.57.13]
2024-11-21 19:29:29,670 p=11806 u=root n=ansible | changed: [192.168.57.17]
2024-11-21 19:29:29,685 p=11806 u=root n=ansible | changed: [192.168.57.16]
2024-11-21 19:29:29,811 p=11806 u=root n=ansible | changed: [192.168.57.14]
2024-11-21 19:29:29,877 p=11806 u=root n=ansible | changed: [192.168.57.15]
2024-11-21 19:29:31,314 p=11806 u=root n=ansible | changed: [192.168.57.18]
2024-11-21 19:29:31,328 p=11806 u=root n=ansible | PLAY RECAP *********************************************************************
2024-11-21 19:29:31,328 p=11806 u=root n=ansible | 192.168.57.13              : ok=85   changed=31   unreachable=0    failed=0    skipped=17   rescued=0    ignored=0   
2024-11-21 19:29:31,329 p=11806 u=root n=ansible | 192.168.57.14              : ok=43   changed=24   unreachable=0    failed=0    skipped=11   rescued=0    ignored=0   
2024-11-21 19:29:31,329 p=11806 u=root n=ansible | 192.168.57.15              : ok=43   changed=24   unreachable=0    failed=0    skipped=11   rescued=0    ignored=0   
2024-11-21 19:29:31,329 p=11806 u=root n=ansible | 192.168.57.16              : ok=42   changed=23   unreachable=0    failed=0    skipped=12   rescued=0    ignored=0   
2024-11-21 19:29:31,330 p=11806 u=root n=ansible | 192.168.57.17              : ok=42   changed=23   unreachable=0    failed=0    skipped=12   rescued=0    ignored=0   
2024-11-21 19:29:31,330 p=11806 u=root n=ansible | 192.168.57.18              : ok=42   changed=23   unreachable=0    failed=0    skipped=12   rescued=0    ignored=0   
2024-11-21 21:15:22,460 p=11619 u=root n=ansible | PLAY [Deploy haproxy and keepalived] *******************************************
2024-11-21 21:15:22,482 p=11619 u=root n=ansible | TASK [Gathering Facts] *********************************************************
2024-11-21 21:15:25,165 p=11619 u=root n=ansible | ok: [192.168.57.11]
2024-11-21 21:15:25,167 p=11619 u=root n=ansible | ok: [192.168.57.12]
2024-11-21 21:15:25,175 p=11619 u=root n=ansible | TASK [Bootstrap node geth] *****************************************************
2024-11-21 21:15:25,240 p=11619 u=root n=ansible | TASK [haproxy_lb : Include vars if file exists] ********************************
2024-11-21 21:15:25,289 p=11619 u=root n=ansible | ok: [192.168.57.11] => (item=linux/default.yml)
2024-11-21 21:15:25,296 p=11619 u=root n=ansible | ok: [192.168.57.11] => (item=linux/Ubuntu/default.yml)
2024-11-21 21:15:25,308 p=11619 u=root n=ansible | ok: [192.168.57.12] => (item=linux/default.yml)
2024-11-21 21:15:25,314 p=11619 u=root n=ansible | ok: [192.168.57.12] => (item=linux/Ubuntu/default.yml)
2024-11-21 21:15:25,324 p=11619 u=root n=ansible | ok: [192.168.57.12] => (item=linux/Ubuntu/22.04.yml)
2024-11-21 21:15:25,329 p=11619 u=root n=ansible | ok: [192.168.57.11] => (item=linux/Ubuntu/22.04.yml)
2024-11-21 21:15:25,341 p=11619 u=root n=ansible | TASK [haproxy_lb : Check if the OS is Ubuntu] **********************************
2024-11-21 21:15:25,417 p=11619 u=root n=ansible | ok: [192.168.57.11]
2024-11-21 21:15:25,425 p=11619 u=root n=ansible | ok: [192.168.57.12]
2024-11-21 21:15:25,438 p=11619 u=root n=ansible | TASK [haproxy_lb : Include Ubuntu tasks] ***************************************
2024-11-21 21:15:25,618 p=11619 u=root n=ansible | included: /vagrant/ansible/playbooks/roles/haproxy_lb/tasks/linux/Ubuntu/main.yml for 192.168.57.11, 192.168.57.12
